map,cmd,stars,MWSC,Type,RAJ2000,DEJ2000,r0,r1,r2,pmRA,pmDE,RV,d,E(B-V),logt,rc,rt,k,SType,[Fe/H],Simbad
 , , , , ,deg,deg,deg,deg,deg,mas/yr,mas/yr,km/s,pc,mag,[yr],pc,pc,pc-2, ,[Sun],
---,---,-----,----,-,-------,-------,-------,-------,-------,-------,-------,-------,--------,-------,-------,--------,--------,--------,---,--------,------
map,cmd,stars,2048, ,188.745,-61.654,  0.010,  0.028,  0.045, -12.07,  -4.16,  -35.8,    5417,  0.874,  6.300,    2.81,   11.08,    0.18,irc,        ,Simbad
map,cmd,stars,2049, ,188.730,-80.950,  0.020,  0.095,  0.170,  -9.08,  -1.46,       ,    3597,  0.062,  9.700,    1.62,   19.87,    1.75,   ,        ,Simbad
map,cmd,stars,2051, ,189.015,-61.855,  0.015,  0.043,  0.070,  -8.51,  -6.08,  -35.6,    4569,  0.625,  6.000,    2.70,   10.74,    0.61,irc,        ,Simbad
map,cmd,stars,2052, ,189.033,-66.942,  0.018,  0.075,  0.135,  -3.72,  -3.94,       ,    6915,  0.625,  8.900,    2.79,   31.68,    0.88,   ,        ,Simbad
map,cmd,stars,2053, ,189.090,-67.250,  0.022,  0.140,  0.245, -10.63,  -1.20,  -15.8,     650,  0.050,  8.190,    1.48,    4.46,    9.58,   ,        ,Simbad
map,cmd,stars,2054,r,189.397,-57.260,  0.012,  0.075,  0.125,  -6.92,   7.36,       ,    2304,  0.583,  9.185,    1.90,    8.78,    1.51,   ,        ,Simbad
map,cmd,stars,2055, ,189.525,-68.367,  0.030,  0.140,  0.235, -10.27,   3.32,  -30.0,    2683,  0.333,  9.700,    2.50,   17.36,    2.25,   ,  -0.030,Simbad
map,cmd,stars,2056, ,189.495,-63.260,  0.018,  0.065,  0.125, -13.76,  -0.25,       ,    6017,  1.874,  8.600,    2.01,   28.21,    1.95,   ,        ,Simbad
map,cmd,stars,2057,g,189.667,-51.150,  0.010,  0.045,  0.075,  -4.08,  -2.29,  -44.0,   21213,  0.208, 10.100,    3.99,   58.39,    0.07,glo,  -1.680,Simbad
map,cmd,stars,2058, ,189.847,-57.380,  0.020,  0.075,  0.145,  -8.57,   2.05,       ,    1015,  0.208,  8.000,    0.35,    4.50,   31.41,   ,        ,Simbad
map,cmd,stars,2059,g,189.867,-26.744,  0.035,  0.110,  0.195,  -3.86,   0.06,  -94.7,   10296,  0.052, 10.100,    2.21,   54.56,    3.70,glo,  -1.745,Simbad
map,cmd,stars,2060, ,189.937,-60.635,  0.045,  0.200,  0.330, -14.65,  -3.12,  -40.8,    3311,  0.312,  9.325,    4.09,   26.94,    9.30,   ,  -0.110,Simbad
map,cmd,stars,2061, ,190.200,-58.410,  0.025,  0.115,  0.195, -11.59,   1.09,       ,    2269,  0.687,  8.875,    2.01,   12.26,    2.85,   ,        ,Simbad
map,cmd,stars,2062, ,190.575,-62.990,  0.025,  0.090,  0.155,  -7.57,  -1.36,   22.0,    1308,  0.364,  8.100,    0.87,    6.77,   15.96,   ,        ,Simbad
map,cmd,stars,2063, ,190.897,-63.098,  0.012,  0.038,  0.075,  -6.55,  -1.00,   55.0,    3078,  1.270,  6.600,    0.66,    8.88,   15.33,   ,        ,Simbad
map,cmd,stars,2064, ,191.430,-81.258,  0.025,  0.110,  0.180,  -6.22,  -2.52,       ,    1456,  0.104,  9.500,    0.52,    7.19,    9.17,   ,        ,Simbad
map,cmd,stars,2065, ,191.805,-60.690,  0.035,  0.140,  0.215,  -6.35,  -1.56,  -31.0,     731,  0.250,  8.470,    0.59,    3.86,    6.87,   ,        ,Simbad
map,cmd,stars,2066, ,192.180,-62.135,  0.020,  0.070,  0.135,  -9.42,  -2.54,       ,    2368,  0.708,  6.400,    0.68,    7.23,    8.54,   ,        ,Simbad
map,cmd,stars,2067, ,192.195,-63.728,  0.012,  0.045,  0.085, -11.45,   3.81,       ,    1489,  1.041,  8.400,    0.95,    3.15,    4.85,irc,        ,Simbad
map,cmd,stars,2068, ,192.595,-61.582,  0.015,  0.040,  0.070, -11.53,   0.82,  -17.0,    2132,  1.416,  6.900,    0.47,    3.98,    8.01,irc,        ,Simbad
map,cmd,stars,2069, ,192.825,-69.730,  0.025,  0.085,  0.140, -14.54,   4.63,  -28.5,    3047,  0.562,  8.960,    1.60,   12.93,    0.87,dub,        ,Simbad
map,cmd,stars,2070,a,193.267,-60.735,  0.025,  0.130,  0.250,  -6.40,  -1.32,  -23.0,    1527,  0.250,  7.380,        ,        ,        ,   ,        ,Simbad
map,cmd,stars,2071, ,193.320,-67.170,  0.015,  0.060,  0.110, -10.30,  -1.54,       ,    5229,  0.645,  9.400,    2.75,   19.31,    0.26,   ,        ,Simbad
map,cmd,stars,2072,a,193.410,-60.375,  0.035,  0.130,  0.225,  -4.30,  -1.77,  -14.2,    1971,  0.396,  7.300,    1.72,   12.41,   31.20,   ,        ,Simbad
map,cmd,stars,2073,r,193.612,-43.680,  0.025,  0.100,  0.170,  -6.67,   2.65,       ,    6310,  0.000,  9.300,   10.72,   33.78,    0.19,   ,        ,Simbad
map,cmd,stars,2074,r,193.737,-43.503,  0.025,  0.100,  0.165,  -5.62,   0.09,       ,    6271,  0.042,  9.300,    3.12,   31.88,    0.38,   ,        ,Simbad
map,cmd,stars,2075, ,194.505,-64.960,  0.025,  0.065,  0.105, -11.04,   0.43,       ,    2990,  0.843,  8.600,    1.05,   10.09,   22.61,   ,        ,Simbad
map,cmd,stars,2077,g,194.892,-70.877,  0.040,  0.140,  0.205,  -5.87,   5.60,  200.2,    6595,  0.323, 10.100,    2.33,   25.42,   10.93,glo,  -1.750,Simbad
map,cmd,stars,2078, ,195.045,-59.590,  0.012,  0.090,  0.155,  -8.00,  -0.50,   -5.0,    1106,  0.250,  8.635,    0.66,    4.59,   26.28,   ,        ,Simbad
map,cmd,stars,2079, ,195.277,-71.395,  0.018,  0.060,  0.120,  -1.89,   1.44,       ,    7702,  0.208,  9.500,    5.49,   29.13,    0.16,   ,        ,Simbad
map,cmd,stars,2081,r,196.170,-64.545,  0.025,  0.075,  0.110, -10.24,  -3.64,       ,    1934,  0.677,  8.950,    0.96,    8.55,   12.32,   ,        ,Simbad
map,cmd,stars,2083,r,197.317,-77.135,  0.025,  0.110,  0.195, -15.29,  -3.86,       ,    7943,  0.000,  9.300,    9.39,   53.79,    0.03,   ,        ,Simbad
map,cmd,stars,2084,r,197.812,+30.525,  0.050,  0.280,  0.455,  -7.30,  -1.37,   -2.4,    1015,  0.208,  9.400,    6.55,   10.84,    1.55,   ,        ,Simbad
map,cmd,stars,2085,n,197.832,-62.755,  0.010,  0.040,  0.060, -17.15,   2.85,  -31.3,    3360,  1.145,  6.500,    1.19,    4.36,    6.47,irc,        ,Simbad
map,cmd,stars,2087,n,197.913,-62.553,  0.020,  0.035,  0.060, -12.41,  -1.57,       ,    3298,  1.270,  6.500,    2.71,    9.68,    0.30,irc,        ,Simbad
map,cmd,stars,2089, ,197.977,-77.450,  0.020,  0.090,  0.155, -14.11,  -0.42,       ,    6213,  0.104,  9.200,    4.28,   28.35,    0.35,   ,        ,Simbad
map,cmd,stars,2091, ,198.000,-65.300,  0.020,  0.110,  0.160,  -8.40,  -2.49,       ,    1340,  0.666,  8.070,    1.21,    5.40,   11.97,non,        ,Simbad
map,cmd,stars,2092, ,198.127,-62.708,  0.015,  0.035,  0.050, -12.86,  -0.99,       ,    1873,  2.602,  6.000,    0.52,    1.79,   76.78,dub,        ,Simbad
map,cmd,stars,2093, ,198.225,-62.667,  0.020,  0.040,  0.065, -12.51,  -1.98,       ,    2231,  2.353,  6.300,    0.70,    4.83,   28.13,   ,        ,Simbad
map,cmd,stars,2094,g,198.229,+18.168,  0.035,  0.150,  0.250,  -0.69,  -5.03,  -62.9,   17892,  0.021, 10.100,    4.28,   87.99,    3.64,glo,  -1.750,Simbad
map,cmd,stars,2095, ,198.499,-62.402,  0.014,  0.060,  0.110, -14.46,   0.57,  -31.2,    2927,  0.833,  8.335,    1.08,   11.81,    3.47,irc,        ,Simbad
map,cmd,stars,2096, ,198.630,-63.420,  0.025,  0.155,  0.315,  -7.00,  -0.31,  -16.8,    1662,  0.458,  7.955,    3.64,   12.10,    8.10,   ,        ,Simbad
map,cmd,stars,2098, ,198.817,-65.920,  0.015,  0.045,  0.060, -13.19,   7.74,   40.0,    7241,  0.625,  9.000,    0.83,   12.88,    8.67,   ,  -0.510,Simbad
map,cmd,stars,2099, ,199.020,-60.065,  0.020,  0.092,  0.170, -11.03,  -1.07,       ,     860,  0.083,  8.600,    1.55,    5.06,    4.54,   ,        ,Simbad
map,cmd,stars,2100, ,199.117,-54.200,  0.020,  0.070,  0.120,  -3.77,   3.77,       ,    4784,  0.625,  9.350,    1.99,   21.18,    1.17,   ,        ,Simbad
map,cmd,stars,2101,g,199.113,+17.700,  0.025,  0.080,  0.150,  -5.81,  -2.76,   44.0,   17399,  0.010, 10.100,    9.54,   72.94,    0.23,glo,  -2.150,Simbad
map,cmd,stars,2103, ,199.567,-67.075,  0.025,  0.060,  0.115,  -1.20,   1.92,  -27.2,    1811,  0.344,  8.790,    0.75,    5.62,    6.57,   ,        ,Simbad
map,cmd,stars,2104, ,199.612,-62.665,  0.015,  0.035,  0.065, -15.70,   2.00,       ,    2024,  1.457,  7.450,    0.60,    4.76,    2.24,irc,        ,Simbad
map,cmd,stars,2105,a,199.695,-62.510,  0.020,  0.095,  0.185,  -4.00,  -1.08,  -41.8,    1630,  0.521,  6.780,    1.08,    9.57,   19.51,   ,        ,Simbad
map,cmd,stars,2107, ,199.905,-56.180,  0.020,  0.070,  0.125,  -5.92,  -1.46,       ,    7086,  0.770,  9.150,    6.24,   22.52,    0.48,   ,        ,Simbad
map,cmd,stars,2108, ,199.941,-64.950,  0.018,  0.050,  0.075, -15.98,   0.30,  -45.4,    1454,  0.583,  8.235,    0.30,    2.21,   18.86,   ,        ,Simbad
map,cmd,stars,2109, ,199.945,-56.351,  0.012,  0.075,  0.140,  -5.46,  -1.78,       ,    1050,  0.291,  8.340,    0.84,    3.99,    8.49,   ,        ,Simbad
map,cmd,stars,2110, ,200.280,-61.925,  0.020,  0.100,  0.170,  -9.82,  -0.45,       ,    1278,  0.521,  8.000,    1.41,    5.20,   14.54,irc,        ,Simbad
map,cmd,stars,2111,r,200.454,-53.238,  0.020,  0.095,  0.150,  -7.38,  -2.04,       ,    1213,  0.250,  9.100,    0.49,    4.43,   18.60,   ,        ,Simbad
map,cmd,stars,2112, ,200.700,-73.575,  0.015,  0.080,  0.130,  -7.47,  -2.35,       ,    3211,  0.208,  9.500,    4.26,   11.46,    0.79,   ,        ,Simbad
map,cmd,stars,2113, ,200.962,-66.160,  0.020,  0.125,  0.210,  -8.16,  -1.75,       ,    1870,  0.437,  8.550,    1.05,   11.73,    3.46,   ,        ,Simbad
map,cmd,stars,2114,r,200.914,-63.638,  0.015,  0.060,  0.100,  -7.04,  -1.50,       ,    1461,  2.103,  8.780,    1.36,    5.37,   21.06,   ,        ,Simbad
map,cmd,stars,2115, ,200.865,-41.880,  0.012,  0.070,  0.100,  -7.68,   1.71,       ,    2818,  0.000,  9.700,    1.83,    8.79,    0.92,   ,        ,Simbad
map,cmd,stars,2116, ,201.060,-59.810,  0.020,  0.130,  0.220,  -7.00,   2.76,  -39.0,    2642,  0.437,  7.455,    6.42,   16.19,    0.66,   ,  -0.099,Simbad
map,cmd,stars,2117, ,201.157,-62.495,  0.020,  0.115,  0.180,  -6.50,  -0.50,   -0.1,     703,  0.200,  8.300,    2.07,    3.65,   54.94,   ,        ,Simbad
map,cmd,stars,2118, ,201.382,-58.985,  0.020,  0.090,  0.157,  -9.55,   3.08,       ,    3602,  0.364,  9.400,    3.26,   21.05,    0.26,irc,        ,Simbad
map,cmd,stars,2120,g,201.697,-47.480,  0.100,  0.450,  0.825,  -6.01,  -5.02,  232.1,    5199,  0.125, 10.100,    9.11,   65.37,   28.31,glo,  -1.445,Simbad
map,cmd,stars,2121, ,201.795,-59.030,  0.020,  0.070,  0.140,  -2.63,   0.64,   -9.6,    1819,  0.312,  7.550,    1.22,    7.71,    5.18,   ,   0.120,Simbad
map,cmd,stars,2122, ,201.967,-62.330,  0.020,  0.095,  0.155,  -5.76,  -4.63,  -22.0,    2226,  0.510,  7.920,    1.31,   10.93,    3.81,   ,   0.043,Simbad
map,cmd,stars,2123, ,202.320,-61.212,  0.012,  0.075,  0.125,  -4.53,  -1.82,  -33.0,    2059,  0.410,  7.950,    1.11,    9.84,    2.99,   ,        ,Simbad
map,cmd,stars,2124, ,202.290,-71.265,  0.012,  0.065,  0.110,  -5.54,  -4.05,       ,    3477,  0.291,  9.400,    1.78,    9.32,    2.43,dub,        ,Simbad
map,cmd,stars,2125, ,202.470,-63.455,  0.015,  0.105,  0.165,  -7.68,   0.20,  -37.1,    1404,  0.354,  7.400,    1.48,    5.91,    1.65,ast,        ,Simbad
map,cmd,stars,2126, ,202.530,-64.200,  0.015,  0.070,  0.110,  -7.73, -12.80,       ,    2588,  1.353,  7.200,    0.77,   11.37,    4.89,   ,        ,Simbad
map,cmd,stars,2127, ,202.507,-58.730,  0.016,  0.070,  0.115, -10.04,   3.48,       ,    5409,  0.729,  9.000,    2.36,   22.16,    0.20,irc,        ,Simbad
map,cmd,stars,2128, ,202.582,-61.335,  0.030,  0.115,  0.205,  -4.50,  -2.00,  -32.2,    2095,  0.604,  7.020,    1.10,   10.23,    8.75,   ,        ,Simbad
map,cmd,stars,2129, ,202.770,-60.940,  0.020,  0.070,  0.120,  -3.70,  -0.86,       ,    1727,  0.354,  8.250,    0.91,    5.43,   18.03,   ,        ,Simbad
map,cmd,stars,2131, ,203.055,-62.800,  0.025,  0.085,  0.160, -10.40,  -4.50,  -32.9,    1270,  0.250,  7.850,    0.81,    5.90,   21.20,   ,        ,Simbad
map,cmd,stars,2132,r,203.055,-58.465,  0.020,  0.100,  0.170, -10.72,  -1.46,       ,     935,  0.139,  8.675,    0.66,    5.56,    6.20,   ,        ,Simbad
map,cmd,stars,2133, ,203.212,-60.455,  0.015,  0.050,  0.075,  -6.63,   1.70,       ,    1791,  0.729,  8.000,    0.66,    3.03,    4.36,irc,        ,Simbad
map,cmd,stars,2134, ,203.460,-63.040,  0.020,  0.075,  0.120,  -9.78,  -0.96,       ,    3258,  1.041,  8.850,    2.63,   15.87,    0.80,   ,        ,Simbad
map,cmd,stars,2135, ,203.572,-59.295,  0.030,  0.165,  0.280, -10.31,   0.70,  -21.6,     709,  0.150,  8.445,    1.77,    5.15,    5.24,   ,        ,Simbad
map,cmd,stars,2136, ,203.595,-64.550,  0.025,  0.110,  0.225,  -7.40,   1.95,       ,    1797,  0.396,  8.750,    2.60,   11.83,    1.85,   ,        ,Simbad
map,cmd,stars,2137, ,203.655,-62.417,  0.018,  0.075,  0.120,  -7.61,   0.93,       ,    1078,  0.271,  9.250,    0.78,    4.49,   30.94,var,        ,Simbad
map,cmd,stars,2138, ,203.632,-60.213,  0.012,  0.075,  0.125,  -9.36,   2.58,       ,    1952,  0.458,  8.600,    2.78,    7.39,   16.68,   ,        ,Simbad
map,cmd,stars,2139, ,203.913,-68.113,  0.012,  0.090,  0.155, -13.80,   1.69,       ,    4103,  0.729,  9.000,    2.87,   19.44,    0.92,   ,        ,Simbad
map,cmd,stars,2140, ,203.955,-58.810,  0.015,  0.100,  0.180, -10.85,   0.50,       ,     550,  0.050,  8.630,    1.47,    2.92,   63.44,   ,        ,Simbad
map,cmd,stars,2141,r,204.135,-62.190,  0.018,  0.050,  0.100, -10.60,  -0.80,       ,    1093,  0.333,  9.150,    0.78,    3.37,    7.53,rem,        ,Simbad
map,cmd,stars,2142, ,204.232,-62.065,  0.012,  0.085,  0.150,  -8.25,  -1.70,       ,    2309,  0.521,  8.975,    1.40,   11.33,   15.18,   ,        ,Simbad
map,cmd,stars,2143, ,204.472,-63.320,  0.020,  0.060,  0.100, -11.90,  -3.59,       ,    1537,  0.208,  7.500,    1.04,    5.50,    3.25,dub,        ,Simbad
map,cmd,stars,2144, ,204.504,-62.485,  0.020,  0.090,  0.160, -11.91,  -0.18,       ,    1764,  0.833,  8.315,    1.57,   10.14,    1.12,   ,        ,Simbad
map,cmd,stars,2145,r,204.502,-43.180,  0.020,  0.085,  0.155,  -9.79,   0.42,       ,    3020,  0.000,  9.600,    2.72,   15.15,    0.21,   ,        ,Simbad
map,cmd,stars,2146,r,204.921,-64.320,  0.015,  0.070,  0.120,  -7.00,   2.18,       ,    1423,  0.729,  9.040,    1.22,    6.45,    1.40,   ,        ,Simbad
map,cmd,stars,2147,n,205.065,-61.730,  0.014,  0.045,  0.065,  -4.61,   6.44,       ,    3572,  1.353,  6.600,    1.57,    4.87,    6.78,   ,        ,Simbad
map,cmd,stars,2148, ,205.270,-60.197,  0.010,  0.045,  0.095,  -6.24,  -0.08,       ,    1513,  0.625,  8.150,    0.56,    5.33,   42.13,   ,        ,Simbad
map,cmd,stars,2149,r,205.335,-66.637,  0.018,  0.060,  0.105,  -8.41,  -1.63,       ,    5087,  0.521,  9.250,    1.35,   17.69,    0.77,   ,        ,Simbad
map,cmd,stars,2150, ,205.290,-59.225,  0.050,  0.525,  1.000, -29.90, -10.70,   -8.0,     246,  0.079,  8.340,    1.14,    4.44,    7.75,   ,        ,Simbad
